base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,ebit_per_hr
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.010764913174088096
Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,0.00933146090888061
Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.007786285764185386
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.007582751846796665
Cheese,Jelly Filled,Sour,Rock and Rye,White,0.006768735039612662
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,0.004599053790262217
Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.004255462692236079
Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,0.004019127033030706
Cheese,Jelly Filled,Sour,Rock and Rye,White,0.003907412010509531
Cheese,Jelly Filled,Sour,Rock and Rye,White,0.00368805587710475
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,0.003549578089974117
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,0.0033933097159198665
Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.003075701499710872
Cheese,Jelly Filled,Sour,Rock and Rye,White,0.0025768005455445633
Cheese,Jelly Filled,Sour,Rock and Rye,White,0.0020744436932185703
Cheese,Jelly Filled,Coffee,Tangerine,White,0.001640143791575821
Cheese,Jelly Filled,Sour,Rock and Rye,White,0.0012470960361226683
Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,0.0011678027670318184
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,0.0011488726754551825
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.00035746386101195106
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,-0.0008641979173632132
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.001360235365071805
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.0018493465201998786
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.0025618307769014804
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.0028655213596346894
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.0037408778248953843
Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,-0.0037692951840504175
Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,-0.0037750611667506837
Cheese,Jelly Filled,Grand Mariner,Apple,Burgundy,-0.004289135802629229
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,-0.004597826278299921
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.004625557797878354
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,-0.004739176370758749
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.006351666825506341
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.007371600159429981
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.007487133495801612
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.007659547174966833
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.0077722385219565785
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.007959984740023789
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.009842550922406716
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.009982873825544367
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.010859675090893363
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.010913881937640764
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.011698842239480218
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.01195668738272691
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.01218505575765053
Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,-0.013071471863580897
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,-0.014592756866741663
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.014732288579797026
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.014806590516481826
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.015132863420525304
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.015335787545445028
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.015453903532738796
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,-0.015580045047784962
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.015627462388262618
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,-0.01570956458000387
Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,-0.016458256902808756
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.016748854172497173
Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,-0.017638025156241438
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.017880610734638386
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.017963567218607243
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.01835095395169077
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.018758795812202283
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,-0.019405417028375387
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.019862742015654997
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.020179223910796944
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.020696349260401724
Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,-0.02088979548778162
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.021412663125708498
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.021925138744794445
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.022160314798454473
Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,-0.02223842998630227
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.022425437940380762
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.02378113461064165
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.024353798767960746
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.024680072480070876
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.026035184557416213
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.026310999497504692
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.026330178618130924
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.026387922429292464
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.026915311253907687
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.02712828104039995
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.027527266035862155
Cheese,Jelly Filled,Sour,Rock and Rye,White,-0.02819113323150874
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.028379972856612857
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.02907132269381096
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,-0.030341414541059042
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.031339655956212735
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.03149248007949186
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.031747361893684496
Cheese,Chocolate Outer,Ginger Ale,Papaya,Slate,-0.03233430728883045
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.03261587741988622
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,-0.033891201866868635
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.03677774299198754
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.03741302427659174
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.03914349873097797
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.040359058007758866
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.04088849651970947
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.04114764813513844
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.04116376181931312
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.04176671125799178
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.043787857469271746
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.0437958081669332
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.04428598545277736
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.04463782812826473
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.04496317156714997
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.045786904187819964
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.045930725017388506
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.04600530465548413
Cheese,Candy Outer,Grand Mariner,Kiwi,Taupe,-0.04625809344004541
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.046299217666953704
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.04866304647202715
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.04941635111309699
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.050541988438487916
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.05360405690203425
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.05444159044950573
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.055161416926982045
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.056318687548660915
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.057767256224639935
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.05916143951456501
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.059322490889087136
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.060092895996125814
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.060128918489109694
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.06360512143433907
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.0637797688566327
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.06574929932913692
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.06623939927529918
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.06679658700778467
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.06717035935913393
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.06721537213093241
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.06833946950288282
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.06863967636767279
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.0704391541782676
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.07070263548881538
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.07298350416138531
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.07327555204455845
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.07385381958942473
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.07426761374961989
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.07437589906346087
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.0747027158767281
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.07532683536215834
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.0754663673781725
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.07721056677308838
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.07815436105521797
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.07888152067258317
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.07895402259251988
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.08139103976435659
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.08337011998019891
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.08405860950668674
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.08484019794698093
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.08624170737377858
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.0863058154880509
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.0880087344017023
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.0881301202458467
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.08841464328293619
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.09012798940645887
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.09027808365875502
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.09113066039067558
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.09285663548492394
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.0960640402450646
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.09683760048284742
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.09765434152670939
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.09884426599187364
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.0997108903087097
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.10037632704280418
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.10066576690514106
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.10123816733500875
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.10138063711222016
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.10204191780023475
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.10308968066814442
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.10327115232121202
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.10512985449399763
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.10540704298790322
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.10672040951366782
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.10849776863206488
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.11008382548619462
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.11148683914455826
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.11363119077419509
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.11576142797298741
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.11619938107929037
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.11678687508395699
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.11715868379586705
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.11743212184908415
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.11751948968133168
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.11761079171667375
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.11904674496522971
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.12178780445360392
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.12265857982988014
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.12284477320127805
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.12289147557280253
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.1229764579172307
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.12449841234243675
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.12667754991161267
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.12715293885285464
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.12813603312900287
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.12840767700262679
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.12853347236809518
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.1286519980185611
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.12882740661678554
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.12918112269419968
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.1304536792779789
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.1307341139056677
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.13323604276820547
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.13331483098505073
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.13531689381199796
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.13627917392021652
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.1365694628812673
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.13706414640335077
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.14233760008819943
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.145791222969359
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.1461169506145016
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.14633805465911784
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.14689910519417831
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.14711098312034585
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.15002724839983772
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.15029406865988512
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.1521447299390723
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.15601888444343578
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.15798177283979092
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.15900276404989855
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.1601209583456373
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.1631596295465962
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.16511388126241427
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.1681364248049425
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.16848218489375172
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.17124418139149297
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.17266585417883476
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.17363256224141216
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.17417273237529318
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.17518932305623217
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.17594450525581679
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.17729699812832586
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.17774685103894014
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.17918221406572438
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.18127815100049596
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.1827168762459267
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.18289384517338259
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.18690540171692574
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.1873937371904956
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.19304311421425932
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.19334995148885137
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.1934566399652142
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.19424015383779453
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.19442127578069476
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.19616476622810652
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.1999358506139145
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.20230669126777207
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.20232885733379788
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.20272427949889912
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.20521614722927248
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.21503124805229565
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.21611550336895616
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.2161651785775494
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.2183057144260339
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.21876738179967897
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.22003690844571377
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.22297895086987607
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.22332171678271184
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.22952653568427533
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.22996457756154415
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.23218639076034855
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.2323745921384147
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.2327955355198858
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.23382737414007929
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.2351711429695851
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.23567002301317558
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.23836417598489576
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.2401736035224824
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.24258514183100421
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.2460682696800271
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.24683249269059337
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.2507234102424206
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.25124979797313085
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.25326059890165464
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.253979579353335
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.25926232408674166
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.2642679690795095
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.27045423781755384
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.2736785617022404
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.27422752802437395
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.28338911119829957
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.2840964224260736
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.2842877681357303
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.2876857323163004
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.2917223287094419
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.29260808745660316
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.29475273965772014
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.3015758853620125
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.30601154774372963
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.30702333808952537
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.30726529728602664
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.307488470442783
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.31187192528902324
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.31305142811139697
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.3142422095118621
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.31566736020469327
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.3170913113104493
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.3204082287011796
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.3224391558783498
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.3270538855037059
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.32899723751963217
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.3292173988351264
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.33087393486912114
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.3313946726231374
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.3417860445769011
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.3418664734027485
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.3500331578940998
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.3505914344442443
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.35278874068505167
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.366371938246628
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.36781571026254317
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.3881772702435453
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.39225033029146295
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.3965873197246755
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.39766213362336233
Cheese,Jelly Filled,Mango,Fuzzy Navel,Burgundy,-0.40272628328970417
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.4053517380339711
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.4119237996812897
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.4260035531832236
Cheese,Candy Outer,Acai Berry,Passion Fruit,White,-0.4332220364637338
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.4414277895660978
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.4430669864909638
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.46325375003354513
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.47612257807838915
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.49660830613422463
Cheese,Chocolate Outer,Spice,Mojito,Burgundy,-0.5914585853037091
Butter,Jelly Filled,Horchata,Whipped Cream,Slate,1.0392881231544606
Butter,Jelly Filled,Horchata,Whipped Cream,Slate,0.793177201393417
Butter,Candy Outer,Creme de Menthe,Mango,Amethyst,0.7827105425406401
Butter,Candy Outer,Creme de Menthe,Mango,Amethyst,0.750598464748455
Butter,Chocolate Outer,Orange Pineapple	P,Apricot,White,0.7337095262579408
Butter,Candy Outer,Creme de Menthe,Mango,Amethyst,0.7199802229720145
Butter,Candy Outer,Creme de Menthe,Mango,Amethyst,0.6908517686199812
Butter,Jelly Filled,Horchata,Whipped Cream,Slate,0.6899785105044296
Butter,Jelly Filled,Horchata,Whipped Cream,Slate,0.6229084542608743
Butter,Jelly Filled,Pink Lemonade,Butter Rum,Rose,0.6181989577591261
Butter,Candy Outer,Creme de Menthe,Mango,Amethyst,0.6154690511378825
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.6098040191638489
Butter,Jelly Filled,Horchata,Whipped Cream,Slate,0.5956984980049379
Butter,Candy Outer,Creme de Menthe,Mango,Amethyst,0.5955327246429036
Butter,Jelly Filled,Horchata,Whipped Cream,Slate,0.5613238536755338
Butter,Candy Outer,Creme de Menthe,Mango,Amethyst,0.5590435866918995
Butter,Candy Outer,Creme de Menthe,Mango,Amethyst,0.5435721973376326
Butter,Jelly Filled,Horchata,Whipped Cream,Slate,0.5090448607473731
Butter,Jelly Filled,Dill Pickle,Egg Nog,Teal,0.5072985605209291
Butter,Candy Outer,Creme de Menthe,Mango,Amethyst,0.4974385717752199
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.49539323893606557
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.49022902832441634
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.4857531320480127
Butter,Jelly Filled,Horchata,Whipped Cream,Slate,0.4832864186944612
Butter,Candy Outer,Pear,Cucumber,Burgundy,0.4825893781926037
