base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,line,rate
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.2939315676993875
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.1077913484559636
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,-0.21573129230583066
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.16209249962950212
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,-0.031156438553875426
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.13889460588912825
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,-0.14449162134363314
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,-0.13228176938335406
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.3138181890275298
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,-0.10264266392342199
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,-0.4592026217377304
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,-0.23138607621668522
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.5503445941875345
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.27695594798662365
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.31591917881967935
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.18284093625829745
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.14016897255194322
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.12232284846296289
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.007149889177279406
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.07403055660411921
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.25938133055392804
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.08078431122103845
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.012324048130015669
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.21780864657422522
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,-0.049780739759527
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.26357135033379087
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.27980078202611885
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.05041298900920823
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.12695392636090896
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.23507850180156614
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.15807205036010163
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.1399831695051441
Tiramisu,Jelly Filled,Pink Lemonade,Kiwi,Citrine,Q,0.035066321886783956
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2986570255886899
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.5019940808860852
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.38616293179631467
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2064789847154262
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.20943666634723132
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.324990177599765
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.32682748784754767
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.20305727951094174
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3881547893333872
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.4729591062662153
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.5183333605361962
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2876152034129454
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2134079737830656
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2095428884898674
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.22181222830294853
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.21683946064814458
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.30173466298447116
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2673095736457505
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3609139645967613
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3028137597785754
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2372301065837957
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.5433778585374731
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.7871000573922968
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3821763802034186
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.22973773832006122
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2524820780676294
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3063584313557462
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.29263541477260124
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.21929494327496704
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2933971968881699
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3039357049526593
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.38135506296528293
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.20044954221179426
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.28087001694413577
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.21877105940819297
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.21636494680493037
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2322705221757096
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.23038872574411093
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.41912826370649897
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.29114456320846666
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2038561165081673
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.30528621462448485
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3327529599245299
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.49917674741997936
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.43286234990630046
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3089848077576923
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.5186393187471254
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.5089088915365589
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3917934575661588
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2140790063279963
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.46712098756454384
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2900583670223454
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.23756239154628053
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.4065432468885347
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.33212471585363834
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.5891947624405056
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2039407327329956
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.20998548802617992
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2463183714775303
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3804394606928103
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.7596613217297401
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.24198917086394883
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2425432782570561
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2192456772997543
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.20374828300702888
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.297267312985646
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3191599424380505
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.21356736737357837
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.228609727542528
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.5194215431970021
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.44884810466937075
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2556595729287224
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2591098414309709
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.36967760416658124
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.29560719149211856
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2952875483053629
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.4764193905869038
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.38039900608135924
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.20940150069219687
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3115339953376535
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2061190405158864
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.4332827279879777
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2732946299813344
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.399283068483321
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.2643784203662578
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3894543333019746
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.29689531159808713
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.217587782242251
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.47079315524792803
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3120284455888882
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.32242075245325125
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.44451304098760325
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.24782564020886877
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.4439950417774261
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.3122378419144103
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.23117744686344108
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.35386620093148147
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.25071059143455715
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.23037957826907776
Pound,Candy Outer,Horchata,Mojito,Tiffany,Q,0.8056406499685633
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5699944298827138
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5576125391639337
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4091428484374041
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5130596725902559
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4020834702552293
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4777200466404943
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4319982251957302
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.37273414053976905
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4003943774469899
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.3728382335200734
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.45694351516865006
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.7436125682626584
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.8041274914514972
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4059907270821242
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.48775682219763605
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5702920175246742
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.6585938333180205
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.44867034739323697
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.44666629529472446
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.8381451291759536
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.38490929893513515
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5248550911880719
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.43222697529256393
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5667156090670797
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.37302430016534666
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,1.5254045933419724
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.3235598253853988
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.3629089292129332
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4223610376678688
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.31684007735460473
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.9376183826457731
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5731595657511813
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.43376734377725745
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4662894314136517
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.41728448987590677
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.36813061406055403
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.3650197081652191
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.512102092476069
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.8398084460259838
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.9789176243912847
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,1.1389441252909422
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.37257978835530603
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.6056333411016059
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5608782659055381
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.31921666815347965
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.35075719319782556
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.502667940318476
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.39866439687424904
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4846228377039047
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,1.0525501275591183
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.42759537263827546
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5480369731036407
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.41045903277674906
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.6285399515014183
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.3872831230491893
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.9024163290690979
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,1.4935282410698885
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.40259132332848996
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.6008896492819427
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.41460311357559476
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.3169818338554959
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.32284594828124147
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.6425483577522454
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4813548034647136
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5673801168070836
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.373863762001084
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.37929811158317367
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.40104570230065073
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.32197778628215523
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.3204772536708805
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.32429102608392546
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.32501409132996334
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.763415813558967
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.45991224387934215
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.998466682438204
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5111172398105702
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.3151693703956073
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.38660003665535453
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.8129121889322195
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5575114222492873
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4634640153794054
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5441395137099221
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.841170335292047
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4372725660879381
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5504512715995428
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.33378170266895985
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.7106376820265672
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.556955322453972
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.4854377544341849
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.36398149919479755
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.43990738978453786
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.39881781080468903
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5575608667153447
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.7468344479709172
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5048895421491577
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.6580623850526053
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5738155305188646
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.5538303851051407
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,0.501283786360902
Tiramisu,Candy Outer,Horchata,Black Currant,Opal,Q,1.5818402965369704
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7179270344086154
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7717710406279888
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7898462622321814
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7165297298657852
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9394899847219513
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8817041878396799
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7379004739056934
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9006521527195518
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7603160807533413
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7535910354510382
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7151860450274633
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7412665267379186
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7325681915347881
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.759342916599209
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7408343962625249
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7784929301987408
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.922611198868775
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.738362914481681
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.867627135012252
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,1.244647036672676
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7935153923659332
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.718770353364384
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9347480714835898
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7247303163247882
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,1.3970624717974314
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7573450151870412
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9319971560098677
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7672146492413008
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8557692182006646
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.762448002452081
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7291372387351227
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7448645711770298
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8019541252783585
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8519942402993982
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7422330208285868
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7780956247384772
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8147919319036063
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7315991326300225
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8742198819949939
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7195032965155935
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8117028788275409
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7743524102389041
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7387005963469007
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8978065913247952
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7590854373966452
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.817529669180864
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8055461565962004
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7930628234759243
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7916987690531703
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8082148669702366
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7354161902339184
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7217954494824593
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.834087485342379
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7810116224988691
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7435340181554823
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7236171822896423
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8195276667985498
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9474407559038545
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7444626985760331
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7579311222219228
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7925850198652145
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7746718292663581
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9608788114038047
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8949686356473432
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,1.0279645516123288
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8709458858445138
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7451843533690461
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9428358281610745
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9427518392743891
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.721409846837537
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7798400338640346
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7314535662668161
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7866958703575535
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9890946947814436
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.853178129856615
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7244446386578626
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8140626351455098
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8490983672816373
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7558038611695175
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7359036261707107
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7762478291314476
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7560512123914148
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7371107557566516
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.728696767478302
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8159899971845161
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7545949712419533
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.736352867988022
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7253254147754009
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9139277546053471
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,1.0682463461543192
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7331600644825922
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7170345120421718
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7810272987505346
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8149802085811961
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7661715289123305
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.9053961480402574
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7525205104854428
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.8908084557427071
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,0.7606833692298269
Sponge,Chocolate Outer,Plum,Whipped Cream,Burgundy,Q,1.1796366713747164
