base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,customer,date,kg
Sponge,Chocolate Outer,Sassafras,Cucumber,Taupe,Dandy's Candies,2019-12-01,13600.386119008934
Pound,Chocolate Outer,Coconut,Wild Cherry Cream,Burgundy,Zebrabar,2019-12-01,21566.736649708047
Sponge,Jelly Filled,Irish Cream,Mixed Berry,Slate,Fickelgruber,2019-12-01,28670.694570416377
Chiffon,Chocolate Outer,Toasted Coconut,Cucumber,Tiffany,Dandy's Candies,2019-12-01,5183.743886764822
Sponge,Jelly Filled,Kettle Corn,Toffee,Black,Zebrabar,2019-12-01,17475.698446754915
Pound,Candy Outer,Dill Pickle,Butter Rum,Opal,Zebrabar,2019-12-01,29862.04514887881
Cheese,Candy Outer,Toasted Coconut,Whipped Cream,Rose,Fickelgruber,2019-12-01,10227.133311423328
Tiramisu,Candy Outer,Ginger Lime,Apple,Opal,Slugworth,2020-01-01,2550.9289333307684
Chiffon,Chocolate Outer,Doughnut,Apricot,Olive,Perk-a-Cola,2020-01-01,28398.131439464
Chiffon,Chocolate Outer,Cream Soda,Rock and Rye,Citrine,Slugworth,2020-01-01,5279.323401135486
Tiramisu,Chocolate Outer,Butter Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2020-01-01,12411.361407496035
Cheese,Jelly Filled,Doughnut,Vanilla,Amethyst,Fickelgruber,2020-01-01,6459.253123852303
Sponge,Jelly Filled,Pecan,Mixed Berry,Amethyst,Zebrabar,2020-01-01,16175.809092752395
Chiffon,Jelly Filled,Chocolate Mint,Passion Fruit,Tiffany,Fickelgruber,2020-01-01,21378.0630702752
Tiramisu,Jelly Filled,Blueberry,Apple,Teal,Slugworth,2020-01-01,8220.070273443569
Sponge,Candy Outer,Irish Cream,Pear,Teal,Slugworth,2020-01-01,8934.641538237856
Chiffon,Jelly Filled,Cherry Cream Spice,Banana,Amethyst,Zebrabar,2020-01-01,39179.225112468564
Sponge,Chocolate Outer,Black Licorice,Cucumber,Citrine,Perk-a-Cola,2020-01-01,7146.014948770114
Butter,Chocolate Outer,Birch Beer,Wild Cherry Cream,Tiffany,Fickelgruber,2020-01-01,12127.182470364614
Tiramisu,Candy Outer,Sour,Lemon,Burgundy,Slugworth,2020-01-01,8030.201327911111
Butter,Jelly Filled,Plum,Apple,Rose,Perk-a-Cola,2020-01-01,8113.483177512786
Tiramisu,Chocolate Outer,Mango,Papaya,Black,Fickelgruber,2020-01-01,27771.62299680024
Sponge,Jelly Filled,Butter Toffee,Passion Fruit,Burgundy,Perk-a-Cola,2020-01-01,57482.073703646114
Butter,Chocolate Outer,Birch Beer,Egg Nog,White,Perk-a-Cola,2020-01-01,27344.31972265621
Cheese,Candy Outer,Pear,Rum,Citrine,Zebrabar,2020-01-01,30305.157074926094
Pound,Chocolate Outer,Mango,Mojito,Slate,Zebrabar,2020-01-01,12082.306553110357
Chiffon,Chocolate Outer,Horchata,Black Cherry,Amethyst,Fickelgruber,2020-01-01,12031.974745842988
Sponge,Candy Outer,Kettle Corn,Whipped Cream,Rose,Perk-a-Cola,2020-01-01,7508.577532585382
Sponge,Chocolate Outer,Blueberry,Mojito,Taupe,Dandy's Candies,2020-01-01,26110.45441975795
Sponge,Jelly Filled,Cherry Cola,Toffee,Amethyst,Perk-a-Cola,2020-01-01,39029.99912634109
Chiffon,Jelly Filled,Ginger Lime,Mango,Olive,Slugworth,2020-01-01,12137.726091973645
Pound,Chocolate Outer,Lemon,Mixed Berry,Burgundy,Slugworth,2020-01-01,5296.524921626495
Tiramisu,Jelly Filled,Ginger Ale,Tutti Frutti,Olive,Zebrabar,2020-01-01,31789.874212914867
Tiramisu,Chocolate Outer,Gingersnap,Toffee,White,Slugworth,2020-01-01,4674.299209579243
Chiffon,Jelly Filled,Orange Brandy,Cucumber,Amethyst,Fickelgruber,2020-01-01,21652.936096362933
Cheese,Chocolate Outer,Cherry Cola,Apple,Amethyst,Dandy's Candies,2020-01-01,23192.611524902382
Sponge,Candy Outer,Black Licorice,Peppermint,Teal,Slugworth,2020-01-01,1517.9992670097574
Butter,Candy Outer,Coffee,Toffee,Amethyst,Slugworth,2020-01-01,2813.152280562855
Tiramisu,Jelly Filled,Cherry Cream Spice,Tangerine,Teal,Perk-a-Cola,2020-01-01,19889.06099727054
Cheese,Candy Outer,Cheesecake,Kiwi,Citrine,Slugworth,2020-01-01,4368.0946959970815
Cheese,Chocolate Outer,Fruit Punch,Pear,Opal,Perk-a-Cola,2020-01-01,49480.60362927408
Butter,Candy Outer,Orange Pineapple	P,Rock and Rye,Citrine,Zebrabar,2020-01-01,29803.861190848136
Tiramisu,Chocolate Outer,Butter Toffee,Whipped Cream,Slate,Dandy's Candies,2020-01-01,7781.619371815122
Butter,Chocolate Outer,Sassafras,Rock and Rye,Opal,Zebrabar,2020-01-01,37070.506328286385
Butter,Jelly Filled,Creme de Menthe,Lemon,Rose,Dandy's Candies,2020-01-01,54541.54792468456
Cheese,Candy Outer,Raspberry Ginger Ale,Tutti Frutti,Black,Zebrabar,2020-01-01,30972.819385517734
Tiramisu,Jelly Filled,Doughnut,Butter Rum,Opal,Perk-a-Cola,2020-01-01,28415.005624851343
Butter,Jelly Filled,Black Licorice,Toffee,Black,Slugworth,2020-01-01,9930.681591632272
Cheese,Jelly Filled,Raspberry Ginger Ale,Tangerine,Burgundy,Dandy's Candies,2020-01-01,26315.66733199647
Chiffon,Candy Outer,Sour,Apricot,White,Perk-a-Cola,2020-01-01,25218.66323568701
Chiffon,Candy Outer,Ginger Ale,Tutti Frutti,Slate,Fickelgruber,2020-01-01,11427.959705327869
Cheese,Chocolate Outer,Apricot,Lemon,Opal,Zebrabar,2020-01-01,46793.241392219665
Sponge,Candy Outer,Plum,Ginger Beer,Burgundy,Perk-a-Cola,2020-01-01,13796.566419397546
Pound,Chocolate Outer,Orange Brandy,Lemon,Rose,Slugworth,2020-01-01,1395.166020595609
Pound,Candy Outer,Gingersnap,Ginger Beer,Taupe,Zebrabar,2020-01-01,5525.854714256215
Pound,Jelly Filled,Dill Pickle,Apricot,Taupe,Fickelgruber,2020-01-01,37270.818623402105
Cheese,Jelly Filled,Doughnut,Lemon,Opal,Perk-a-Cola,2020-01-01,30088.722795821923
Sponge,Chocolate Outer,Fruit Punch,Tutti Frutti,Taupe,Perk-a-Cola,2020-01-01,32052.979913537296
Sponge,Chocolate Outer,Amaretto,Rock and Rye,Burgundy,Perk-a-Cola,2020-01-01,27926.96843808229
Pound,Candy Outer,Amaretto,Wild Cherry Cream,Burgundy,Slugworth,2020-01-01,6606.087033471457
Pound,Chocolate Outer,Gingersnap,Peppermint,Black,Fickelgruber,2020-01-01,30081.162406104813
Pound,Candy Outer,Amaretto,Tangerine,Opal,Perk-a-Cola,2020-01-01,11596.930324972856
Pound,Candy Outer,Blueberry,Tutti Frutti,Slate,Fickelgruber,2020-01-01,12675.341095122358
Chiffon,Candy Outer,Margarita,Papaya,Black,Dandy's Candies,2020-01-01,6965.454220400627
Sponge,Chocolate Outer,Doughnut,Black Currant,Burgundy,Perk-a-Cola,2020-01-01,42421.41911801428
Butter,Candy Outer,Cherry Cream Spice,Mango,Olive,Slugworth,2020-01-01,2860.93642174789
Cheese,Jelly Filled,Lemon,Passion Fruit,Citrine,Zebrabar,2020-01-01,25873.689588627687
Sponge,Jelly Filled,Cheesecake,Passion Fruit,Taupe,Slugworth,2020-01-01,7175.515841371118
Chiffon,Chocolate Outer,Chocolate,Egg Nog,Citrine,Perk-a-Cola,2020-01-01,46607.25247417374
Tiramisu,Jelly Filled,Orange,Black Currant,Teal,Dandy's Candies,2020-01-01,26520.317293342843
Chiffon,Jelly Filled,Orange Pineapple	P,Black Currant,Taupe,Fickelgruber,2020-01-01,17994.739444623
Sponge,Candy Outer,Caramel Cream,Dill Pickle,Slate,Perk-a-Cola,2020-01-01,10890.837833545163
Sponge,Jelly Filled,Amaretto,Hazelnut,Opal,Perk-a-Cola,2020-01-01,44398.21130885947
Pound,Candy Outer,Plum,Vanilla,Amethyst,Perk-a-Cola,2020-01-01,8517.891676070574
Butter,Chocolate Outer,Pink Lemonade,Tangerine,Tiffany,Slugworth,2020-01-01,5419.581328330413
Sponge,Chocolate Outer,Irish Cream,Pear,Slate,Slugworth,2020-01-01,7778.437119769972
Sponge,Candy Outer,Chocolate Mint,Kiwi,Tiffany,Slugworth,2020-01-01,4216.290996044698
Cheese,Chocolate Outer,Wild Cherry Cream,Rock and Rye,Black,Fickelgruber,2020-01-01,28797.482096862906
Chiffon,Jelly Filled,Cherry Cola,Mixed Berry,Teal,Fickelgruber,2020-01-01,33205.212664318635
Cheese,Chocolate Outer,Fruit Punch,Egg Nog,Black,Slugworth,2020-01-01,6894.5354107346275
Cheese,Chocolate Outer,Pecan,Mango,Taupe,Perk-a-Cola,2020-01-01,19706.71687273139
Pound,Candy Outer,Chocolate Mint,Lemon,Black,Perk-a-Cola,2020-01-01,50757.50480826091
Tiramisu,Jelly Filled,Irish Cream,Mango,White,Slugworth,2020-01-01,6699.892231866153
Cheese,Candy Outer,Apricot,Fuzzy Navel,Burgundy,Perk-a-Cola,2020-01-01,47749.39683823872
Sponge,Candy Outer,Pink Lemonade,Peppermint,Citrine,Perk-a-Cola,2020-01-01,45097.319039580274
Cheese,Jelly Filled,Ginger Lime,Mango,Rose,Fickelgruber,2020-01-01,11038.969216847881
Butter,Chocolate Outer,Apricot,Hazelnut,Slate,Dandy's Candies,2020-01-01,6268.990272683833
Cheese,Candy Outer,Horchata,Apple,Tiffany,Perk-a-Cola,2020-01-01,31040.569832539248
Chiffon,Candy Outer,Cream Soda,Rum,Black,Dandy's Candies,2020-01-01,40053.53541021747
Chiffon,Candy Outer,Ginger Ale,Hazelnut,Black,Fickelgruber,2020-01-01,39074.78016500023
Cheese,Jelly Filled,Doughnut,Whipped Cream,Slate,Dandy's Candies,2020-01-01,29187.76991024912
Chiffon,Jelly Filled,Margarita,Tutti Frutti,Burgundy,Perk-a-Cola,2020-01-01,43101.59414810418
Butter,Chocolate Outer,Pink Lemonade,Papaya,Slate,Zebrabar,2020-01-01,44360.69046940583
Cheese,Jelly Filled,Pink Lemonade,Mojito,Opal,Fickelgruber,2020-01-01,12859.543586153508
Tiramisu,Candy Outer,Kettle Corn,Ginger Beer,Slate,Dandy's Candies,2020-01-01,61111.69257086043
Cheese,Candy Outer,Plum,Pear,Teal,Zebrabar,2020-01-01,35330.43184515723
Sponge,Chocolate Outer,Orange,Rum,White,Zebrabar,2020-01-01,11474.841645232988
Pound,Jelly Filled,Ginger Lime,Pear,Tiffany,Perk-a-Cola,2020-01-01,33581.30343370963
Chiffon,Chocolate Outer,Vanilla,Pear,White,Fickelgruber,2020-01-01,9995.462485523009
Cheese,Jelly Filled,Black Licorice,Cucumber,Amethyst,Zebrabar,2020-01-01,4813.187075255818
Sponge,Chocolate Outer,Sassafras,Cucumber,Taupe,Dandy's Candies,2020-01-01,21241.10497612472
Pound,Chocolate Outer,Coconut,Wild Cherry Cream,Burgundy,Zebrabar,2020-01-01,45566.03686431791
Sponge,Jelly Filled,Irish Cream,Mixed Berry,Slate,Fickelgruber,2020-01-01,32031.485322655903
Chiffon,Chocolate Outer,Toasted Coconut,Cucumber,Tiffany,Dandy's Candies,2020-01-01,5975.568304004813
Sponge,Jelly Filled,Kettle Corn,Toffee,Black,Zebrabar,2020-01-01,26057.052710633725
Pound,Candy Outer,Dill Pickle,Butter Rum,Opal,Zebrabar,2020-01-01,32684.279237261348
Cheese,Candy Outer,Toasted Coconut,Whipped Cream,Rose,Fickelgruber,2020-01-01,21139.36403880561
Tiramisu,Candy Outer,Ginger Lime,Apple,Opal,Slugworth,2020-02-01,1250.7952799073128
Chiffon,Chocolate Outer,Doughnut,Apricot,Olive,Perk-a-Cola,2020-02-01,14257.043007603184
Chiffon,Chocolate Outer,Cream Soda,Rock and Rye,Citrine,Slugworth,2020-02-01,3770.802427314051
Tiramisu,Chocolate Outer,Butter Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2020-02-01,8252.962445781512
Cheese,Jelly Filled,Doughnut,Vanilla,Amethyst,Fickelgruber,2020-02-01,2721.8135742367176
Sponge,Jelly Filled,Pecan,Mixed Berry,Amethyst,Zebrabar,2020-02-01,9292.305517434444
Chiffon,Jelly Filled,Chocolate Mint,Passion Fruit,Tiffany,Fickelgruber,2020-02-01,11237.46152783106
Tiramisu,Jelly Filled,Blueberry,Apple,Teal,Slugworth,2020-02-01,6311.725417756515
Sponge,Candy Outer,Irish Cream,Pear,Teal,Slugworth,2020-02-01,4789.390563638072
Chiffon,Jelly Filled,Cherry Cream Spice,Banana,Amethyst,Zebrabar,2020-02-01,28641.016993703997
Sponge,Chocolate Outer,Black Licorice,Cucumber,Citrine,Perk-a-Cola,2020-02-01,3562.0237325095063
Butter,Chocolate Outer,Birch Beer,Wild Cherry Cream,Tiffany,Fickelgruber,2020-02-01,9725.932979599576
Tiramisu,Candy Outer,Sour,Lemon,Burgundy,Slugworth,2020-02-01,4412.495892298643
Butter,Jelly Filled,Plum,Apple,Rose,Perk-a-Cola,2020-02-01,3445.0077801525954
Tiramisu,Chocolate Outer,Mango,Papaya,Black,Fickelgruber,2020-02-01,15174.524061538117
Sponge,Jelly Filled,Butter Toffee,Passion Fruit,Burgundy,Perk-a-Cola,2020-02-01,36213.869792041005
Butter,Chocolate Outer,Birch Beer,Egg Nog,White,Perk-a-Cola,2020-02-01,22894.351235065507
Cheese,Candy Outer,Pear,Rum,Citrine,Zebrabar,2020-02-01,23191.53130495368
Pound,Chocolate Outer,Mango,Mojito,Slate,Zebrabar,2020-02-01,9348.192059162851
Chiffon,Chocolate Outer,Horchata,Black Cherry,Amethyst,Fickelgruber,2020-02-01,9709.404840793271
Sponge,Candy Outer,Kettle Corn,Whipped Cream,Rose,Perk-a-Cola,2020-02-01,6052.271172182451
Sponge,Chocolate Outer,Blueberry,Mojito,Taupe,Dandy's Candies,2020-02-01,12780.830641788789
Sponge,Jelly Filled,Cherry Cola,Toffee,Amethyst,Perk-a-Cola,2020-02-01,29562.276685880526
Chiffon,Jelly Filled,Ginger Lime,Mango,Olive,Slugworth,2020-02-01,6002.916454965802
Pound,Chocolate Outer,Lemon,Mixed Berry,Burgundy,Slugworth,2020-02-01,4590.509124323169
Tiramisu,Jelly Filled,Ginger Ale,Tutti Frutti,Olive,Zebrabar,2020-02-01,17244.488193741392
Tiramisu,Chocolate Outer,Gingersnap,Toffee,White,Slugworth,2020-02-01,2960.9664544564007
Chiffon,Jelly Filled,Orange Brandy,Cucumber,Amethyst,Fickelgruber,2020-02-01,16211.175064219331
Cheese,Chocolate Outer,Cherry Cola,Apple,Amethyst,Dandy's Candies,2020-02-01,15502.877951686418
Sponge,Candy Outer,Black Licorice,Peppermint,Teal,Slugworth,2020-02-01,973.8166084544828
Butter,Candy Outer,Coffee,Toffee,Amethyst,Slugworth,2020-02-01,1381.3780520056307
Tiramisu,Jelly Filled,Cherry Cream Spice,Tangerine,Teal,Perk-a-Cola,2020-02-01,13500.6667104985
Cheese,Candy Outer,Cheesecake,Kiwi,Citrine,Slugworth,2020-02-01,3609.1985640695225
Cheese,Chocolate Outer,Fruit Punch,Pear,Opal,Perk-a-Cola,2020-02-01,31935.953220981573
Butter,Candy Outer,Orange Pineapple	P,Rock and Rye,Citrine,Zebrabar,2020-02-01,25703.463498775254
Tiramisu,Chocolate Outer,Butter Toffee,Whipped Cream,Slate,Dandy's Candies,2020-02-01,5683.0673195740665
Butter,Chocolate Outer,Sassafras,Rock and Rye,Opal,Zebrabar,2020-02-01,28086.09582036145
Butter,Jelly Filled,Creme de Menthe,Lemon,Rose,Dandy's Candies,2020-02-01,36461.49886656939
Cheese,Candy Outer,Raspberry Ginger Ale,Tutti Frutti,Black,Zebrabar,2020-02-01,17379.311358065042
Tiramisu,Jelly Filled,Doughnut,Butter Rum,Opal,Perk-a-Cola,2020-02-01,24215.95222974145
Butter,Jelly Filled,Black Licorice,Toffee,Black,Slugworth,2020-02-01,6535.531204523329
Cheese,Jelly Filled,Raspberry Ginger Ale,Tangerine,Burgundy,Dandy's Candies,2020-02-01,16976.824087598026
Chiffon,Candy Outer,Sour,Apricot,White,Perk-a-Cola,2020-02-01,13651.341102051396
Chiffon,Candy Outer,Ginger Ale,Tutti Frutti,Slate,Fickelgruber,2020-02-01,9576.695885505043
Cheese,Chocolate Outer,Apricot,Lemon,Opal,Zebrabar,2020-02-01,24832.004396784745
Sponge,Candy Outer,Plum,Ginger Beer,Burgundy,Perk-a-Cola,2020-02-01,6729.210689263606
Pound,Chocolate Outer,Orange Brandy,Lemon,Rose,Slugworth,2020-02-01,1426.6514188145486
Pound,Candy Outer,Gingersnap,Ginger Beer,Taupe,Zebrabar,2020-02-01,5180.020852012998
Pound,Jelly Filled,Dill Pickle,Apricot,Taupe,Fickelgruber,2020-02-01,27630.7148448016
Cheese,Jelly Filled,Doughnut,Lemon,Opal,Perk-a-Cola,2020-02-01,20108.13136815777
Sponge,Chocolate Outer,Fruit Punch,Tutti Frutti,Taupe,Perk-a-Cola,2020-02-01,20932.703398592374
Sponge,Chocolate Outer,Amaretto,Rock and Rye,Burgundy,Perk-a-Cola,2020-02-01,20636.06355517093
Pound,Candy Outer,Amaretto,Wild Cherry Cream,Burgundy,Slugworth,2020-02-01,3411.963246087465
Pound,Chocolate Outer,Gingersnap,Peppermint,Black,Fickelgruber,2020-02-01,18033.75112127101
Pound,Candy Outer,Amaretto,Tangerine,Opal,Perk-a-Cola,2020-02-01,7714.037222223654
Pound,Candy Outer,Blueberry,Tutti Frutti,Slate,Fickelgruber,2020-02-01,11506.880360624436
Chiffon,Candy Outer,Margarita,Papaya,Black,Dandy's Candies,2020-02-01,5997.916203524976
Sponge,Chocolate Outer,Doughnut,Black Currant,Burgundy,Perk-a-Cola,2020-02-01,34357.98519160208
Butter,Candy Outer,Cherry Cream Spice,Mango,Olive,Slugworth,2020-02-01,1324.4157767754396
Cheese,Jelly Filled,Lemon,Passion Fruit,Citrine,Zebrabar,2020-02-01,11380.661921399844
Sponge,Jelly Filled,Cheesecake,Passion Fruit,Taupe,Slugworth,2020-02-01,5917.320732795188
Chiffon,Chocolate Outer,Chocolate,Egg Nog,Citrine,Perk-a-Cola,2020-02-01,25288.505190515687
Tiramisu,Jelly Filled,Orange,Black Currant,Teal,Dandy's Candies,2020-02-01,14308.826569625633
Chiffon,Jelly Filled,Orange Pineapple	P,Black Currant,Taupe,Fickelgruber,2020-02-01,15279.224775040908
Sponge,Candy Outer,Caramel Cream,Dill Pickle,Slate,Perk-a-Cola,2020-02-01,5936.3257038938855
Sponge,Jelly Filled,Amaretto,Hazelnut,Opal,Perk-a-Cola,2020-02-01,33448.939224028625
Pound,Candy Outer,Plum,Vanilla,Amethyst,Perk-a-Cola,2020-02-01,7580.743941121759
Butter,Chocolate Outer,Pink Lemonade,Tangerine,Tiffany,Slugworth,2020-02-01,4434.206442085305
Sponge,Chocolate Outer,Irish Cream,Pear,Slate,Slugworth,2020-02-01,5647.02636683987
Sponge,Candy Outer,Chocolate Mint,Kiwi,Tiffany,Slugworth,2020-02-01,3638.25846043542
Cheese,Chocolate Outer,Wild Cherry Cream,Rock and Rye,Black,Fickelgruber,2020-02-01,14656.57525572223
Chiffon,Jelly Filled,Cherry Cola,Mixed Berry,Teal,Fickelgruber,2020-02-01,27283.524862749662
Cheese,Chocolate Outer,Fruit Punch,Egg Nog,Black,Slugworth,2020-02-01,5430.984842604531
Cheese,Chocolate Outer,Pecan,Mango,Taupe,Perk-a-Cola,2020-02-01,16372.016156784573
Pound,Candy Outer,Chocolate Mint,Lemon,Black,Perk-a-Cola,2020-02-01,25399.62996962574
Tiramisu,Jelly Filled,Irish Cream,Mango,White,Slugworth,2020-02-01,3632.160360526488
Cheese,Candy Outer,Apricot,Fuzzy Navel,Burgundy,Perk-a-Cola,2020-02-01,24917.97838356331
Sponge,Candy Outer,Pink Lemonade,Peppermint,Citrine,Perk-a-Cola,2020-02-01,24896.785290981563
Cheese,Jelly Filled,Ginger Lime,Mango,Rose,Fickelgruber,2020-02-01,9201.698119908244
Butter,Chocolate Outer,Apricot,Hazelnut,Slate,Dandy's Candies,2020-02-01,4019.9009800026
Cheese,Candy Outer,Horchata,Apple,Tiffany,Perk-a-Cola,2020-02-01,27369.023383510703
Chiffon,Candy Outer,Cream Soda,Rum,Black,Dandy's Candies,2020-02-01,26620.922184269693
Chiffon,Candy Outer,Ginger Ale,Hazelnut,Black,Fickelgruber,2020-02-01,20289.18737200264
Cheese,Jelly Filled,Doughnut,Whipped Cream,Slate,Dandy's Candies,2020-02-01,22059.84670194127
Chiffon,Jelly Filled,Margarita,Tutti Frutti,Burgundy,Perk-a-Cola,2020-02-01,27722.124208997368
Butter,Chocolate Outer,Pink Lemonade,Papaya,Slate,Zebrabar,2020-02-01,30020.214646162007
Cheese,Jelly Filled,Pink Lemonade,Mojito,Opal,Fickelgruber,2020-02-01,8548.444599773997
Tiramisu,Candy Outer,Kettle Corn,Ginger Beer,Slate,Dandy's Candies,2020-02-01,32821.90336311867
Cheese,Candy Outer,Plum,Pear,Teal,Zebrabar,2020-02-01,24775.08575278461
Sponge,Chocolate Outer,Orange,Rum,White,Zebrabar,2020-02-01,8522.079066354308
Pound,Jelly Filled,Ginger Lime,Pear,Tiffany,Perk-a-Cola,2020-02-01,27468.82471742972
Chiffon,Chocolate Outer,Vanilla,Pear,White,Fickelgruber,2020-02-01,6116.146731085079
Cheese,Jelly Filled,Black Licorice,Cucumber,Amethyst,Zebrabar,2020-02-01,3886.528753189703
Sponge,Chocolate Outer,Sassafras,Cucumber,Taupe,Dandy's Candies,2020-02-01,13817.064497070269
Pound,Chocolate Outer,Coconut,Wild Cherry Cream,Burgundy,Zebrabar,2020-02-01,22318.01868313373
Sponge,Jelly Filled,Irish Cream,Mixed Berry,Slate,Fickelgruber,2020-02-01,29212.386269891602
Chiffon,Chocolate Outer,Toasted Coconut,Cucumber,Tiffany,Dandy's Candies,2020-02-01,5377.68640828396
Sponge,Jelly Filled,Kettle Corn,Toffee,Black,Zebrabar,2020-02-01,16405.769771254578
Pound,Candy Outer,Dill Pickle,Butter Rum,Opal,Zebrabar,2020-02-01,29347.309226915168
Cheese,Candy Outer,Toasted Coconut,Whipped Cream,Rose,Fickelgruber,2020-02-01,10819.054202349971
Tiramisu,Candy Outer,Ginger Lime,Apple,Opal,Slugworth,2020-03-01,1265.0215828153034
Chiffon,Chocolate Outer,Doughnut,Apricot,Olive,Perk-a-Cola,2020-03-01,13696.0687672394
Chiffon,Chocolate Outer,Cream Soda,Rock and Rye,Citrine,Slugworth,2020-03-01,3542.74350128029
Tiramisu,Chocolate Outer,Butter Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2020-03-01,8253.023438259554
Cheese,Jelly Filled,Doughnut,Vanilla,Amethyst,Fickelgruber,2020-03-01,5860.469342584594
Sponge,Jelly Filled,Pecan,Mixed Berry,Amethyst,Zebrabar,2020-03-01,18106.238549851227
Chiffon,Jelly Filled,Chocolate Mint,Passion Fruit,Tiffany,Fickelgruber,2020-03-01,11107.22160986981
Tiramisu,Jelly Filled,Blueberry,Apple,Teal,Slugworth,2020-03-01,6408.0417415705515
Sponge,Candy Outer,Irish Cream,Pear,Teal,Slugworth,2020-03-01,4738.875786147617
Chiffon,Jelly Filled,Cherry Cream Spice,Banana,Amethyst,Zebrabar,2020-03-01,28430.436579751167
Sponge,Chocolate Outer,Black Licorice,Cucumber,Citrine,Perk-a-Cola,2020-03-01,6590.696605186884
Butter,Chocolate Outer,Birch Beer,Wild Cherry Cream,Tiffany,Fickelgruber,2020-03-01,12892.763591259669
Tiramisu,Candy Outer,Sour,Lemon,Burgundy,Slugworth,2020-03-01,3894.548941920572
Butter,Jelly Filled,Plum,Apple,Rose,Perk-a-Cola,2020-03-01,4693.827004007871
Tiramisu,Chocolate Outer,Mango,Papaya,Black,Fickelgruber,2020-03-01,15500.419757541473
Sponge,Jelly Filled,Butter Toffee,Passion Fruit,Burgundy,Perk-a-Cola,2020-03-01,35988.49965997364
Butter,Chocolate Outer,Birch Beer,Egg Nog,White,Perk-a-Cola,2020-03-01,23203.25416736618
Cheese,Candy Outer,Pear,Rum,Citrine,Zebrabar,2020-03-01,22761.49405746357
Pound,Chocolate Outer,Mango,Mojito,Slate,Zebrabar,2020-03-01,9260.232228800163
Chiffon,Chocolate Outer,Horchata,Black Cherry,Amethyst,Fickelgruber,2020-03-01,10733.99995614272
Sponge,Candy Outer,Kettle Corn,Whipped Cream,Rose,Perk-a-Cola,2020-03-01,7444.1057664124255
Sponge,Chocolate Outer,Blueberry,Mojito,Taupe,Dandy's Candies,2020-03-01,13366.097927045608
Sponge,Jelly Filled,Cherry Cola,Toffee,Amethyst,Perk-a-Cola,2020-03-01,29913.877680478712
Chiffon,Jelly Filled,Ginger Lime,Mango,Olive,Slugworth,2020-03-01,6040.177076626394
Pound,Chocolate Outer,Lemon,Mixed Berry,Burgundy,Slugworth,2020-03-01,4703.305072103283
Tiramisu,Jelly Filled,Ginger Ale,Tutti Frutti,Olive,Zebrabar,2020-03-01,18043.71641421817
Tiramisu,Chocolate Outer,Gingersnap,Toffee,White,Slugworth,2020-03-01,4642.930372791347
Chiffon,Jelly Filled,Orange Brandy,Cucumber,Amethyst,Fickelgruber,2020-03-01,16771.03209247094
Cheese,Chocolate Outer,Cherry Cola,Apple,Amethyst,Dandy's Candies,2020-03-01,15192.025945055806
Sponge,Candy Outer,Black Licorice,Peppermint,Teal,Slugworth,2020-03-01,1010.5482913544477
Butter,Candy Outer,Coffee,Toffee,Amethyst,Slugworth,2020-03-01,2810.749974582772
Tiramisu,Jelly Filled,Cherry Cream Spice,Tangerine,Teal,Perk-a-Cola,2020-03-01,19267.58888170278
Cheese,Candy Outer,Cheesecake,Kiwi,Citrine,Slugworth,2020-03-01,3535.2177461456704
Cheese,Chocolate Outer,Fruit Punch,Pear,Opal,Perk-a-Cola,2020-03-01,49757.07474953209
Butter,Candy Outer,Orange Pineapple	P,Rock and Rye,Citrine,Zebrabar,2020-03-01,24745.99077218577
Tiramisu,Chocolate Outer,Butter Toffee,Whipped Cream,Slate,Dandy's Candies,2020-03-01,5692.270886693992
Butter,Chocolate Outer,Sassafras,Rock and Rye,Opal,Zebrabar,2020-03-01,28811.037784356766
Butter,Jelly Filled,Creme de Menthe,Lemon,Rose,Dandy's Candies,2020-03-01,36870.91418735754
Cheese,Candy Outer,Raspberry Ginger Ale,Tutti Frutti,Black,Zebrabar,2020-03-01,16428.19496368805
Tiramisu,Jelly Filled,Doughnut,Butter Rum,Opal,Perk-a-Cola,2020-03-01,27943.212093765196
Butter,Jelly Filled,Black Licorice,Toffee,Black,Slugworth,2020-03-01,10194.901289639185
Cheese,Jelly Filled,Raspberry Ginger Ale,Tangerine,Burgundy,Dandy's Candies,2020-03-01,16574.562418249752
Chiffon,Candy Outer,Sour,Apricot,White,Perk-a-Cola,2020-03-01,25969.779498242533
Chiffon,Candy Outer,Ginger Ale,Tutti Frutti,Slate,Fickelgruber,2020-03-01,9878.418887487882
Cheese,Chocolate Outer,Apricot,Lemon,Opal,Zebrabar,2020-03-01,24335.636735071268
Sponge,Candy Outer,Plum,Ginger Beer,Burgundy,Perk-a-Cola,2020-03-01,6242.461624815534
Pound,Chocolate Outer,Orange Brandy,Lemon,Rose,Slugworth,2020-03-01,1359.4030342085643
Pound,Candy Outer,Gingersnap,Ginger Beer,Taupe,Zebrabar,2020-03-01,5656.710580694566
Pound,Jelly Filled,Dill Pickle,Apricot,Taupe,Fickelgruber,2020-03-01,37369.98332195344
Cheese,Jelly Filled,Doughnut,Lemon,Opal,Perk-a-Cola,2020-03-01,30582.114324984166
