base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,customer,date,kg
Sponge,Chocolate Outer,Pecan,Wild Cherry Cream,Black,Zebrabar,2018-02-01,6549.336151073747
Butter,Chocolate Outer,Orange,Mango,Tiffany,Zebrabar,2018-02-01,10411.099211228873
Chiffon,Jelly Filled,Irish Cream,Apricot,Amethyst,Zebrabar,2018-02-01,5148.834518239885
Sponge,Candy Outer,Caramel Cream,Tangerine,Opal,Zebrabar,2018-02-01,16288.471302647322
Pound,Jelly Filled,Lemon Bar,Toffee,Slate,Zebrabar,2018-02-01,6577.564645270244
Pound,Jelly Filled,Cherry Cream Spice,Apple,Rose,Zebrabar,2018-02-01,11740.713674664077
Cheese,Chocolate Outer,Butter Milk,Rum,Teal,Zebrabar,2018-02-01,22890.16492622382
Tiramisu,Jelly Filled,Lemon Custard,Banana,Teal,Zebrabar,2018-02-01,21808.34489430234
Pound,Jelly Filled,Grand Mariner,Mixed Berry,Olive,Zebrabar,2018-02-01,15541.767829422324
Pound,Candy Outer,Cream Soda,Black Currant,Opal,Zebrabar,2018-02-01,5308.727933080409
Tiramisu,Chocolate Outer,Kettle Corn,Butter Rum,Citrine,Zebrabar,2018-02-01,6666.505688877707
Tiramisu,Jelly Filled,Wild Cherry Cream,Mixed Berry,Citrine,Zebrabar,2018-02-01,7186.923313902654
Tiramisu,Chocolate Outer,Bavarian Cream,Rum,Olive,Zebrabar,2018-02-01,12309.211995897094
Tiramisu,Jelly Filled,Lemon Bar,Vanilla,Amethyst,Zebrabar,2018-02-01,22164.262418656734
Cheese,Chocolate Outer,Watermelon,Black Currant,Teal,Zebrabar,2018-02-01,7373.1981089915835
Sponge,Candy Outer,Butter Milk,Hazelnut,Rose,Zebrabar,2018-02-01,1917.2622168293965
Butter,Jelly Filled,Irish Cream,Tangerine,Opal,Zebrabar,2018-02-01,21896.43010798237
Pound,Candy Outer,Dill Pickle,Rock and Rye,Slate,Zebrabar,2018-02-01,3969.7916899010897
Sponge,Chocolate Outer,Wintergreen,Ginger Beer,Slate,Zebrabar,2018-02-01,18485.076054227182
Butter,Jelly Filled,Fruit Punch,Papaya,Opal,Zebrabar,2018-02-01,22404.93121766267
Butter,Candy Outer,Toasted Coconut,Rock and Rye,Teal,Zebrabar,2018-02-01,7029.363601110279
Chiffon,Candy Outer,Sassafras,Black Currant,Black,Zebrabar,2018-02-01,19685.738177713527
Chiffon,Jelly Filled,Cherry Cola,Apricot,Tiffany,Zebrabar,2018-02-01,21274.82917173425
Cheese,Candy Outer,Doughnut,Mango,Slate,Zebrabar,2018-02-01,22158.609500303533
Cheese,Chocolate Outer,Bavarian Cream,Papaya,Olive,Dandy's Candies,2018-02-01,29428.80342502644
Cheese,Candy Outer,Wild Cherry Cream,Kiwi,Burgundy,Dandy's Candies,2018-02-01,15472.802615572582
Sponge,Chocolate Outer,Apricot,Banana,Slate,Dandy's Candies,2018-02-01,16576.551428621668
Chiffon,Jelly Filled,Raspberry Ginger Ale,Mixed Berry,Taupe,Dandy's Candies,2018-02-01,20995.291039690666
Sponge,Jelly Filled,Chocolate,Egg Nog,Olive,Dandy's Candies,2018-02-01,24908.900312519203
Chiffon,Jelly Filled,Kettle Corn,Hazelnut,Rose,Dandy's Candies,2018-02-01,24697.20211240785
Chiffon,Jelly Filled,Wintergreen,Apple,Slate,Dandy's Candies,2018-02-01,18242.65475529025
Chiffon,Chocolate Outer,Blueberry,Pear,Citrine,Dandy's Candies,2018-02-01,34857.9835490407
Pound,Candy Outer,Lemon,Wild Cherry Cream,White,Dandy's Candies,2018-02-01,21649.58696678704
Tiramisu,Chocolate Outer,Toasted Coconut,Vanilla,Citrine,Dandy's Candies,2018-02-01,28114.12377823507
Pound,Jelly Filled,Doughnut,Black Cherry,Rose,Dandy's Candies,2018-02-01,29834.545267296842
Butter,Chocolate Outer,Raspberry Ginger Ale,Apple,Olive,Dandy's Candies,2018-02-01,16249.871553892837
Cheese,Jelly Filled,Vanilla,Egg Nog,Tiffany,Dandy's Candies,2018-02-01,13235.792237885047
Sponge,Candy Outer,Cheesecake,Hazelnut,Black,Dandy's Candies,2018-02-01,17421.018803171326
Cheese,Chocolate Outer,Lemon,Mixed Berry,Citrine,Dandy's Candies,2018-02-01,36832.09100125059
Butter,Candy Outer,Ginger Lime,Vanilla,Burgundy,Dandy's Candies,2018-02-01,17765.465024171175
Sponge,Chocolate Outer,Lemon Bar,Black Currant,Burgundy,Dandy's Candies,2018-02-01,15435.031556196527
Pound,Chocolate Outer,Lemon,Dill Pickle,Slate,Dandy's Candies,2018-02-01,7240.939655714527
Chiffon,Candy Outer,Caramel Cream,Dill Pickle,Citrine,Dandy's Candies,2018-02-01,18951.57127042185
Butter,Jelly Filled,Cheesecake,Pear,Olive,Dandy's Candies,2018-02-01,17862.522029407843
Pound,Candy Outer,Apricot,Toffee,Olive,Dandy's Candies,2018-02-01,7744.038344100523
Tiramisu,Chocolate Outer,Wild Cherry Cream,Tangerine,Opal,Dandy's Candies,2018-02-01,27389.613765195274
Cheese,Chocolate Outer,Coconut,Black Currant,Citrine,Dandy's Candies,2018-02-01,17212.154151985593
Butter,Chocolate Outer,Butter Milk,Banana,Olive,Dandy's Candies,2018-02-01,19902.489826265253
Chiffon,Chocolate Outer,Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2018-02-01,8748.284696505067
Pound,Jelly Filled,Gingersnap,Kiwi,Slate,Bertie Bott,2018-02-01,27157.55995668859
Sponge,Jelly Filled,Orange Pineapple	P,Toffee,Burgundy,Bertie Bott,2018-02-01,8859.03898675979
Sponge,Candy Outer,Amaretto,Mango,Opal,Bertie Bott,2018-02-01,34618.96309328819
Butter,Jelly Filled,Apricot,Hazelnut,Amethyst,Bertie Bott,2018-02-01,37002.967051081796
Sponge,Chocolate Outer,Black Licorice,Black Currant,Burgundy,Bertie Bott,2018-02-01,29224.169244245488
Chiffon,Chocolate Outer,Sour,Tutti Frutti,Amethyst,Bertie Bott,2018-02-01,18576.33367812325
Sponge,Chocolate Outer,Lemon Bar,Lemon,Taupe,Bertie Bott,2018-02-01,21915.388803576607
Sponge,Candy Outer,Sassafras,Tangerine,White,Bertie Bott,2018-02-01,16344.947301778247
Butter,Chocolate Outer,Vanilla,Papaya,Amethyst,Bertie Bott,2018-02-01,37898.63069417211
Pound,Candy Outer,Wintergreen,Toffee,Citrine,Bertie Bott,2018-02-01,25590.342685958
Cheese,Jelly Filled,Lemon Bar,Hazelnut,Citrine,Bertie Bott,2018-02-01,14498.694480144512
Chiffon,Chocolate Outer,Kettle Corn,Rock and Rye,Black,Bertie Bott,2018-02-01,24245.833760674945
Tiramisu,Jelly Filled,Butter Toffee,Butter Rum,Amethyst,Bertie Bott,2018-02-01,32511.47438576834
Chiffon,Jelly Filled,Cheesecake,Mojito,White,Bertie Bott,2018-02-01,5989.595064673659
Pound,Chocolate Outer,Pecan,Ginger Beer,Citrine,Bertie Bott,2018-02-01,17484.035012469914
Cheese,Candy Outer,Cream Soda,Ginger Beer,Taupe,Bertie Bott,2018-02-01,13111.527473763155
Pound,Chocolate Outer,Chocolate,Apricot,Teal,Bertie Bott,2018-02-01,19120.339923264426
Pound,Candy Outer,Creme de Menthe,Banana,Black,Bertie Bott,2018-02-01,34469.87681222863
Butter,Jelly Filled,Lemon Custard,Mango,Opal,Bertie Bott,2018-02-01,27256.175686385075
Tiramisu,Chocolate Outer,Lemon,Pear,Amethyst,Bertie Bott,2018-02-01,13241.825928989041
Cheese,Jelly Filled,Watermelon,Pear,Teal,Bertie Bott,2018-02-01,22386.467241597275
Pound,Candy Outer,Butter Toffee,Mojito,Taupe,Bertie Bott,2018-02-01,29202.889330250593
Sponge,Chocolate Outer,Toasted Coconut,Mojito,Amethyst,Bertie Bott,2018-02-01,11315.554878253892
Sponge,Chocolate Outer,Coffee,Papaya,White,Bertie Bott,2018-02-01,18584.18315740416
Pound,Jelly Filled,Black Licorice,Black Cherry,Teal,Bertie Bott,2018-02-01,9924.214890466266
Butter,Chocolate Outer,Spice,Black Cherry,Tiffany,Slugworth,2018-03-01,6886.721020411203
Tiramisu,Candy Outer,Spice,Rock and Rye,Taupe,Slugworth,2018-03-01,5982.8732959561175
Sponge,Jelly Filled,Wild Cherry Cream,Wild Cherry Cream,Slate,Slugworth,2018-03-01,5555.485105125951
Sponge,Chocolate Outer,Fruit Punch,Pear,Teal,Slugworth,2018-03-01,923.3809335531373
Pound,Chocolate Outer,Orange,Cucumber,Taupe,Slugworth,2018-03-01,2092.7539399355837
Butter,Candy Outer,Coconut,Wild Cherry Cream,Taupe,Slugworth,2018-03-01,5522.199188611563
Butter,Chocolate Outer,Irish Cream,Kiwi,Slate,Slugworth,2018-03-01,2585.9908675690235
Cheese,Jelly Filled,Dill Pickle,Peppermint,Teal,Slugworth,2018-03-01,1715.4193914531957
Chiffon,Candy Outer,Coconut,Kiwi,White,Slugworth,2018-03-01,6147.7668486645525
Butter,Candy Outer,Horchata,Cucumber,Tiffany,Slugworth,2018-03-01,6097.431986983189
Butter,Jelly Filled,Ginger Ale,Fuzzy Navel,Olive,Slugworth,2018-03-01,2554.977810569342
Cheese,Jelly Filled,Lemon,Pear,Black,Slugworth,2018-03-01,3098.2700908093934
Cheese,Chocolate Outer,Chocolate,Fuzzy Navel,Rose,Slugworth,2018-03-01,1379.0753568239315
Tiramisu,Candy Outer,Chocolate Mint,Fuzzy Navel,Amethyst,Slugworth,2018-03-01,5923.660142454105
Sponge,Chocolate Outer,Vanilla,Black Cherry,Slate,Slugworth,2018-03-01,4282.386790386931
Chiffon,Jelly Filled,Plum,Banana,Olive,Slugworth,2018-03-01,2771.343350148767
Tiramisu,Candy Outer,Bavarian Cream,Butter Rum,Rose,Slugworth,2018-03-01,7835.58478815045
Sponge,Jelly Filled,Cherry Cola,Vanilla,Rose,Slugworth,2018-03-01,5869.706994973577
Sponge,Chocolate Outer,Cheesecake,Mojito,Amethyst,Slugworth,2018-03-01,6145.829223076863
Cheese,Candy Outer,Kettle Corn,Toffee,Opal,Slugworth,2018-03-01,1486.5045723052158
Butter,Candy Outer,Orange Pineapple	P,Dill Pickle,Slate,Slugworth,2018-03-01,2673.396524386624
Sponge,Jelly Filled,Sassafras,Black Cherry,Amethyst,Slugworth,2018-03-01,1681.7604813380046
Chiffon,Jelly Filled,Chocolate,Black Currant,Rose,Slugworth,2018-03-01,3784.5432527646267
Tiramisu,Candy Outer,Orange Pineapple	P,Apple,Rose,Slugworth,2018-03-01,2360.5500986251814
Butter,Chocolate Outer,Watermelon,Toffee,Teal,Slugworth,2018-03-01,1157.546887414147
Chiffon,Jelly Filled,Lemon Bar,Apple,Tiffany,Perk-a-Cola,2018-03-01,14634.993232346867
Tiramisu,Jelly Filled,Vanilla,Tutti Frutti,Rose,Perk-a-Cola,2018-03-01,26676.989198326173
Cheese,Candy Outer,Pink Lemonade,Fuzzy Navel,Opal,Perk-a-Cola,2018-03-01,10920.142026261317
Tiramisu,Candy Outer,Gingersnap,Black Cherry,Black,Perk-a-Cola,2018-03-01,5156.568811015503
Cheese,Jelly Filled,Orange Brandy,Black Currant,Citrine,Perk-a-Cola,2018-03-01,19574.92601744877
Cheese,Jelly Filled,Dill Pickle,Passion Fruit,Rose,Perk-a-Cola,2018-03-01,35122.23676363935
Butter,Jelly Filled,Pink Lemonade,Kiwi,Opal,Perk-a-Cola,2018-03-01,21058.238177123058
Tiramisu,Jelly Filled,Pink Lemonade,Mango,Olive,Perk-a-Cola,2018-03-01,29445.8724647585
Sponge,Chocolate Outer,Dill Pickle,Tangerine,Amethyst,Perk-a-Cola,2018-03-01,6335.118512436831
Sponge,Chocolate Outer,Fruit Punch,Ginger Beer,White,Perk-a-Cola,2018-03-01,10438.098231644177
Pound,Candy Outer,Cheesecake,Cucumber,Burgundy,Perk-a-Cola,2018-03-01,3555.3151913006946
Chiffon,Chocolate Outer,Cherry Cream Spice,Whipped Cream,Black,Perk-a-Cola,2018-03-01,12918.823899291743
Butter,Chocolate Outer,Plum,Fuzzy Navel,Taupe,Perk-a-Cola,2018-03-01,28971.276745509622
Cheese,Jelly Filled,Vanilla,Tutti Frutti,White,Perk-a-Cola,2018-03-01,5684.653295657546
Butter,Jelly Filled,Wintergreen,Wild Cherry Cream,Slate,Perk-a-Cola,2018-03-01,20830.242668100414
Butter,Candy Outer,Watermelon,Dill Pickle,Amethyst,Perk-a-Cola,2018-03-01,10475.759101467384
Chiffon,Chocolate Outer,Ginger Lime,Egg Nog,Citrine,Perk-a-Cola,2018-03-01,30932.817059032575
Chiffon,Jelly Filled,Chocolate Mint,Whipped Cream,Amethyst,Perk-a-Cola,2018-03-01,7026.645850149748
Sponge,Chocolate Outer,Spice,Banana,White,Perk-a-Cola,2018-03-01,6987.179946671835
Cheese,Jelly Filled,Horchata,Tutti Frutti,Olive,Perk-a-Cola,2018-03-01,5786.937279220637
Sponge,Jelly Filled,Acai Berry,Rum,Slate,Perk-a-Cola,2018-03-01,13806.606148001933
Butter,Jelly Filled,Orange,Passion Fruit,Slate,Perk-a-Cola,2018-03-01,33376.986410520476
Chiffon,Candy Outer,Irish Cream,Hazelnut,White,Perk-a-Cola,2018-03-01,7400.205926950733
Cheese,Chocolate Outer,Birch Beer,Apple,Olive,Perk-a-Cola,2018-03-01,16605.843233638574
Butter,Chocolate Outer,Chocolate Mint,Papaya,Amethyst,Perk-a-Cola,2018-03-01,24873.340403751994
Butter,Candy Outer,Amaretto,Ginger Beer,Amethyst,Fickelgruber,2018-03-01,8115.166129643395
Butter,Jelly Filled,Coconut,Rum,White,Fickelgruber,2018-03-01,16653.766938347668
Chiffon,Jelly Filled,Orange Pineapple	P,Papaya,Olive,Fickelgruber,2018-03-01,34165.66065861661
Sponge,Jelly Filled,Acai Berry,Fuzzy Navel,Citrine,Fickelgruber,2018-03-01,29168.446886248472
Chiffon,Candy Outer,Acai Berry,Lemon,Olive,Fickelgruber,2018-03-01,9116.583783105838
Tiramisu,Chocolate Outer,Pink Lemonade,Mojito,Opal,Fickelgruber,2018-03-01,20105.336934645617
Chiffon,Candy Outer,Sassafras,Lemon,Burgundy,Fickelgruber,2018-03-01,3530.9367791372106
Sponge,Candy Outer,Vanilla,Rum,Opal,Fickelgruber,2018-03-01,21086.963364743853
Chiffon,Candy Outer,Pecan,Ginger Beer,Slate,Fickelgruber,2018-03-01,31413.133771647525
Cheese,Jelly Filled,Pink Lemonade,Apple,White,Fickelgruber,2018-03-01,4151.265052290813
Cheese,Chocolate Outer,Orange Pineapple	P,Banana,White,Fickelgruber,2018-03-01,18592.969262789833
Cheese,Chocolate Outer,Wintergreen,Rum,Opal,Fickelgruber,2018-03-01,28837.722844607415
Chiffon,Candy Outer,Spice,Hazelnut,Olive,Fickelgruber,2018-03-01,16709.301352554427
Butter,Jelly Filled,Wild Cherry Cream,Kiwi,White,Fickelgruber,2018-03-01,17689.895483911227
Butter,Candy Outer,Coffee,Apple,Burgundy,Fickelgruber,2018-03-01,19639.908145959675
Pound,Candy Outer,Watermelon,Egg Nog,Burgundy,Fickelgruber,2018-03-01,14626.476127546164
Sponge,Jelly Filled,Kettle Corn,Butter Rum,Olive,Fickelgruber,2018-03-01,6996.612671289537
Pound,Jelly Filled,Lemon Bar,Black Currant,Slate,Fickelgruber,2018-03-01,25503.337754920223
Tiramisu,Chocolate Outer,Dill Pickle,Rum,Black,Fickelgruber,2018-03-01,17195.558538773697
Chiffon,Chocolate Outer,Kettle Corn,Mixed Berry,Rose,Fickelgruber,2018-03-01,20681.07858395012
Pound,Candy Outer,Apricot,Banana,Teal,Fickelgruber,2018-03-01,21794.349181302292
Cheese,Candy Outer,Butter Toffee,Hazelnut,Black,Fickelgruber,2018-03-01,25938.798761898826
Chiffon,Chocolate Outer,Lemon,Cucumber,Tiffany,Fickelgruber,2018-03-01,7955.9049114189875
Tiramisu,Candy Outer,Gingersnap,Butter Rum,Tiffany,Fickelgruber,2018-03-01,23578.167071045198
Cheese,Jelly Filled,Ginger Ale,Rum,Opal,Fickelgruber,2018-03-01,4436.821884894348
Pound,Jelly Filled,Margarita,Papaya,White,Zebrabar,2018-03-01,10770.484754796686
Sponge,Chocolate Outer,Pecan,Wild Cherry Cream,Black,Zebrabar,2018-03-01,7407.036972952907
Butter,Chocolate Outer,Orange,Mango,Tiffany,Zebrabar,2018-03-01,10875.701068030807
Chiffon,Jelly Filled,Irish Cream,Apricot,Amethyst,Zebrabar,2018-03-01,5227.064767161177
Sponge,Candy Outer,Caramel Cream,Tangerine,Opal,Zebrabar,2018-03-01,17788.344308527838
Pound,Jelly Filled,Lemon Bar,Toffee,Slate,Zebrabar,2018-03-01,6057.010742948287
Pound,Jelly Filled,Cherry Cream Spice,Apple,Rose,Zebrabar,2018-03-01,13764.313511132517
Cheese,Chocolate Outer,Butter Milk,Rum,Teal,Zebrabar,2018-03-01,23030.61134685533
Tiramisu,Jelly Filled,Lemon Custard,Banana,Teal,Zebrabar,2018-03-01,21144.51202334377
Pound,Jelly Filled,Grand Mariner,Mixed Berry,Olive,Zebrabar,2018-03-01,16067.183863205153
Pound,Candy Outer,Cream Soda,Black Currant,Opal,Zebrabar,2018-03-01,5695.196762864654
Tiramisu,Chocolate Outer,Kettle Corn,Butter Rum,Citrine,Zebrabar,2018-03-01,7532.712361934206
Tiramisu,Jelly Filled,Wild Cherry Cream,Mixed Berry,Citrine,Zebrabar,2018-03-01,6503.88961010545
Tiramisu,Chocolate Outer,Bavarian Cream,Rum,Olive,Zebrabar,2018-03-01,12670.505788207074
Tiramisu,Jelly Filled,Lemon Bar,Vanilla,Amethyst,Zebrabar,2018-03-01,20780.585246052422
Cheese,Chocolate Outer,Watermelon,Black Currant,Teal,Zebrabar,2018-03-01,7888.738521754764
Sponge,Candy Outer,Butter Milk,Hazelnut,Rose,Zebrabar,2018-03-01,1344.807227092574
Butter,Jelly Filled,Irish Cream,Tangerine,Opal,Zebrabar,2018-03-01,22230.001311729407
Pound,Candy Outer,Dill Pickle,Rock and Rye,Slate,Zebrabar,2018-03-01,3987.677941204874
Sponge,Chocolate Outer,Wintergreen,Ginger Beer,Slate,Zebrabar,2018-03-01,18702.08933927758
Butter,Jelly Filled,Fruit Punch,Papaya,Opal,Zebrabar,2018-03-01,22071.597333459536
Butter,Candy Outer,Toasted Coconut,Rock and Rye,Teal,Zebrabar,2018-03-01,8097.222213940637
Chiffon,Candy Outer,Sassafras,Black Currant,Black,Zebrabar,2018-03-01,18455.26210177866
Chiffon,Jelly Filled,Cherry Cola,Apricot,Tiffany,Zebrabar,2018-03-01,21757.769548858334
Cheese,Candy Outer,Doughnut,Mango,Slate,Zebrabar,2018-03-01,21554.707805460752
Cheese,Chocolate Outer,Bavarian Cream,Papaya,Olive,Dandy's Candies,2018-03-01,32915.76567241737
Cheese,Candy Outer,Wild Cherry Cream,Kiwi,Burgundy,Dandy's Candies,2018-03-01,30532.345413769308
Sponge,Chocolate Outer,Apricot,Banana,Slate,Dandy's Candies,2018-03-01,25320.75578703515
Chiffon,Jelly Filled,Raspberry Ginger Ale,Mixed Berry,Taupe,Dandy's Candies,2018-03-01,39054.494227947616
Sponge,Jelly Filled,Chocolate,Egg Nog,Olive,Dandy's Candies,2018-03-01,29609.7442722017
Chiffon,Jelly Filled,Kettle Corn,Hazelnut,Rose,Dandy's Candies,2018-03-01,50102.755017155054
Chiffon,Jelly Filled,Wintergreen,Apple,Slate,Dandy's Candies,2018-03-01,28746.75339579934
Chiffon,Chocolate Outer,Blueberry,Pear,Citrine,Dandy's Candies,2018-03-01,41445.373572821605
Pound,Candy Outer,Lemon,Wild Cherry Cream,White,Dandy's Candies,2018-03-01,33647.566593718526
Tiramisu,Chocolate Outer,Toasted Coconut,Vanilla,Citrine,Dandy's Candies,2018-03-01,44234.4704619733
Pound,Jelly Filled,Doughnut,Black Cherry,Rose,Dandy's Candies,2018-03-01,39340.648573125036
Butter,Chocolate Outer,Raspberry Ginger Ale,Apple,Olive,Dandy's Candies,2018-03-01,17847.363646092035
Cheese,Jelly Filled,Vanilla,Egg Nog,Tiffany,Dandy's Candies,2018-03-01,19866.167208450817
Sponge,Candy Outer,Cheesecake,Hazelnut,Black,Dandy's Candies,2018-03-01,22688.278154472926
Cheese,Chocolate Outer,Lemon,Mixed Berry,Citrine,Dandy's Candies,2018-03-01,41170.72953430727
Butter,Candy Outer,Ginger Lime,Vanilla,Burgundy,Dandy's Candies,2018-03-01,34129.91700695683
Sponge,Chocolate Outer,Lemon Bar,Black Currant,Burgundy,Dandy's Candies,2018-03-01,18502.31867732441
Pound,Chocolate Outer,Lemon,Dill Pickle,Slate,Dandy's Candies,2018-03-01,14811.81519037659
Chiffon,Candy Outer,Caramel Cream,Dill Pickle,Citrine,Dandy's Candies,2018-03-01,29899.50424562139
Butter,Jelly Filled,Cheesecake,Pear,Olive,Dandy's Candies,2018-03-01,21464.26950193144
Pound,Candy Outer,Apricot,Toffee,Olive,Dandy's Candies,2018-03-01,11252.724049489765
Tiramisu,Chocolate Outer,Wild Cherry Cream,Tangerine,Opal,Dandy's Candies,2018-03-01,50861.61198172076
Cheese,Chocolate Outer,Coconut,Black Currant,Citrine,Dandy's Candies,2018-03-01,32224.11627225401
Butter,Chocolate Outer,Butter Milk,Banana,Olive,Dandy's Candies,2018-03-01,22585.289592744673
Chiffon,Chocolate Outer,Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2018-03-01,9238.547363647049
Pound,Jelly Filled,Gingersnap,Kiwi,Slate,Bertie Bott,2018-03-01,24389.917745361265
Sponge,Jelly Filled,Orange Pineapple	P,Toffee,Burgundy,Bertie Bott,2018-03-01,13004.754820234986
Sponge,Candy Outer,Amaretto,Mango,Opal,Bertie Bott,2018-03-01,38474.69347820467
Butter,Jelly Filled,Apricot,Hazelnut,Amethyst,Bertie Bott,2018-03-01,34398.50264788781
Sponge,Chocolate Outer,Black Licorice,Black Currant,Burgundy,Bertie Bott,2018-03-01,26190.852479800033
Chiffon,Chocolate Outer,Sour,Tutti Frutti,Amethyst,Bertie Bott,2018-03-01,17888.91828435875
Sponge,Chocolate Outer,Lemon Bar,Lemon,Taupe,Bertie Bott,2018-03-01,12565.337579361974
Sponge,Candy Outer,Sassafras,Tangerine,White,Bertie Bott,2018-03-01,11751.993628031609
Butter,Chocolate Outer,Vanilla,Papaya,Amethyst,Bertie Bott,2018-03-01,40456.79676803873
Pound,Candy Outer,Wintergreen,Toffee,Citrine,Bertie Bott,2018-03-01,25319.987605119954
Cheese,Jelly Filled,Lemon Bar,Hazelnut,Citrine,Bertie Bott,2018-03-01,17100.468900314285
Chiffon,Chocolate Outer,Kettle Corn,Rock and Rye,Black,Bertie Bott,2018-03-01,25924.145481551233
Tiramisu,Jelly Filled,Butter Toffee,Butter Rum,Amethyst,Bertie Bott,2018-03-01,26258.758837790116
Chiffon,Jelly Filled,Cheesecake,Mojito,White,Bertie Bott,2018-03-01,11462.52496531459
Pound,Chocolate Outer,Pecan,Ginger Beer,Citrine,Bertie Bott,2018-03-01,23244.480871449425
Cheese,Candy Outer,Cream Soda,Ginger Beer,Taupe,Bertie Bott,2018-03-01,18876.965598064224
Pound,Chocolate Outer,Chocolate,Apricot,Teal,Bertie Bott,2018-03-01,20125.23265662853
Pound,Candy Outer,Creme de Menthe,Banana,Black,Bertie Bott,2018-03-01,31733.36857301379
Butter,Jelly Filled,Lemon Custard,Mango,Opal,Bertie Bott,2018-03-01,36895.259750857615
Tiramisu,Chocolate Outer,Lemon,Pear,Amethyst,Bertie Bott,2018-03-01,19977.713515349355
Cheese,Jelly Filled,Watermelon,Pear,Teal,Bertie Bott,2018-03-01,23421.829258379817
Pound,Candy Outer,Butter Toffee,Mojito,Taupe,Bertie Bott,2018-03-01,31011.204438161487
Sponge,Chocolate Outer,Toasted Coconut,Mojito,Amethyst,Bertie Bott,2018-03-01,13576.42751780567
Sponge,Chocolate Outer,Coffee,Papaya,White,Bertie Bott,2018-03-01,20187.092806884324
Pound,Jelly Filled,Black Licorice,Black Cherry,Teal,Bertie Bott,2018-03-01,8531.918809862827
Butter,Chocolate Outer,Spice,Black Cherry,Tiffany,Slugworth,2018-04-01,10459.351260046798
Tiramisu,Candy Outer,Spice,Rock and Rye,Taupe,Slugworth,2018-04-01,9538.387035139658
Sponge,Jelly Filled,Wild Cherry Cream,Wild Cherry Cream,Slate,Slugworth,2018-04-01,8131.450706926921
Sponge,Chocolate Outer,Fruit Punch,Pear,Teal,Slugworth,2018-04-01,1358.7994515318255
Pound,Chocolate Outer,Orange,Cucumber,Taupe,Slugworth,2018-04-01,4030.052885483167
Butter,Candy Outer,Coconut,Wild Cherry Cream,Taupe,Slugworth,2018-04-01,6398.86410010193
Butter,Chocolate Outer,Irish Cream,Kiwi,Slate,Slugworth,2018-04-01,3481.271203893447
Cheese,Jelly Filled,Dill Pickle,Peppermint,Teal,Slugworth,2018-04-01,3225.9002592955017
Chiffon,Candy Outer,Coconut,Kiwi,White,Slugworth,2018-04-01,12302.100812839231
Butter,Candy Outer,Horchata,Cucumber,Tiffany,Slugworth,2018-04-01,6775.45163117862
Butter,Jelly Filled,Ginger Ale,Fuzzy Navel,Olive,Slugworth,2018-04-01,5398.653744711856
Cheese,Jelly Filled,Lemon,Pear,Black,Slugworth,2018-04-01,4100.893134014926
Cheese,Chocolate Outer,Chocolate,Fuzzy Navel,Rose,Slugworth,2018-04-01,2074.3272118045165
Tiramisu,Candy Outer,Chocolate Mint,Fuzzy Navel,Amethyst,Slugworth,2018-04-01,11871.960724053082
Sponge,Chocolate Outer,Vanilla,Black Cherry,Slate,Slugworth,2018-04-01,8567.142319088529
Chiffon,Jelly Filled,Plum,Banana,Olive,Slugworth,2018-04-01,4899.910046210751
Tiramisu,Candy Outer,Bavarian Cream,Butter Rum,Rose,Slugworth,2018-04-01,8854.198626746387
Sponge,Jelly Filled,Cherry Cola,Vanilla,Rose,Slugworth,2018-04-01,9038.426771092225
Sponge,Chocolate Outer,Cheesecake,Mojito,Amethyst,Slugworth,2018-04-01,12488.726927469925
Cheese,Candy Outer,Kettle Corn,Toffee,Opal,Slugworth,2018-04-01,2346.4257467596294
Butter,Candy Outer,Orange Pineapple	P,Dill Pickle,Slate,Slugworth,2018-04-01,4130.907618094631
Sponge,Jelly Filled,Sassafras,Black Cherry,Amethyst,Slugworth,2018-04-01,3298.335232070378
Chiffon,Jelly Filled,Chocolate,Black Currant,Rose,Slugworth,2018-04-01,6207.42818830514
Tiramisu,Candy Outer,Orange Pineapple	P,Apple,Rose,Slugworth,2018-04-01,2683.7710996905844
Butter,Chocolate Outer,Watermelon,Toffee,Teal,Slugworth,2018-04-01,2737.702298966557
Chiffon,Jelly Filled,Lemon Bar,Apple,Tiffany,Perk-a-Cola,2018-04-01,14464.284081253847
Tiramisu,Jelly Filled,Vanilla,Tutti Frutti,Rose,Perk-a-Cola,2018-04-01,26909.95961015672
Cheese,Candy Outer,Pink Lemonade,Fuzzy Navel,Opal,Perk-a-Cola,2018-04-01,11264.971305463416
Tiramisu,Candy Outer,Gingersnap,Black Cherry,Black,Perk-a-Cola,2018-04-01,5270.768051808301
Cheese,Jelly Filled,Orange Brandy,Black Currant,Citrine,Perk-a-Cola,2018-04-01,20511.167026597544
Cheese,Jelly Filled,Dill Pickle,Passion Fruit,Rose,Perk-a-Cola,2018-04-01,35018.969827783854
Butter,Jelly Filled,Pink Lemonade,Kiwi,Opal,Perk-a-Cola,2018-04-01,21531.33631851876
Tiramisu,Jelly Filled,Pink Lemonade,Mango,Olive,Perk-a-Cola,2018-04-01,29786.84020094142
Sponge,Chocolate Outer,Dill Pickle,Tangerine,Amethyst,Perk-a-Cola,2018-04-01,5920.189720031418
